from,to,w
2,251,1.8633997381353884
2,268,4.5438495434860515
2,285,1
2,297,2.008006132803823
2,302,1
2,322,3.9460350089776326
2,335,4.50134753644836
2,343,1
2,350,1
2,360,5.046141686186948
2,381,1.4310135869477976
2,386,2.5039997017784663
2,389,1
2,394,1
2,413,1
2,418,1
2,451,1
2,452,1
2,467,1
2,471,1.3045465848889544
2,476,1
2,491,1
2,532,1
2,554,1
2,570,1
2,603,1.878042627944586
2,608,1
2,612,1
2,640,2.041171241997062
2,643,1
2,663,1
2,664,1.7661981270999978
2,682,1
2,716,1
2,787,1
2,831,1
2,833,1
2,866,1
2,889,1
2,902,1.9361783432515323
2,933,2.3093664600246204
2,940,1
2,979,1
2,1002,1
2,1019,1
2,1033,1
2,1040,2.018383069542788
2,1063,1
2,1075,3.2831119410225162
2,1101,1.36026344386504
2,1113,1
2,1136,1
2,1140,1
2,1147,1
2,1173,1
2,1186,1.396289788251544
2,1201,1
2,1211,1
2,1215,1
2,1268,1
2,1293,2.4454778668021957
2,1314,2.775815250218609
2,1345,1.3805489093707366
2,1371,2.7290299631189905
2,1398,1.6699900357992121
2,1432,1
2,1437,1
2,1473,1
2,1482,1
2,1530,1
2,1557,1
2,1589,1
2,1654,2.9320895062095986
2,1684,1
2,1694,1
2,1697,1
2,1711,1.4590077446352434
2,1730,1
2,1755,1.4732450772328367
2,1783,1
2,1829,1
2,1852,1
2,1855,1.396289788251544
2,1873,1
2,1893,1
2,1898,1
2,1907,1
2,1908,1
2,1943,1
2,1947,1
2,1963,1
2,1968,1
2,1970,1
2,1981,1
2,2003,1.4723785288825413
2,2013,1
2,2017,1
2,2027,1
2,2036,1
2,2037,1.9121458164503338
2,2054,1
2,2112,1
2,2123,1
2,2175,1.88550375934588
2,2187,1
2,2264,1
2,2275,1
2,2276,1
2,2287,1
2,2302,1
2,2305,1
2,2308,1
2,2329,1
2,2331,1.450848132265918
2,2339,1
2,2342,1
2,2343,1
2,2353,1
2,2373,1
2,2480,1
2,2489,1
2,2495,1
2,2508,1
2,2522,1
2,2544,1.3170318306012352
2,2567,1
2,2578,1
2,2579,1
2,2583,1
2,2599,1
2,2614,1.863481538141872
2,2621,1
2,2625,1
2,2648,1
2,2692,1
2,2699,1
2,2717,1
2,2752,1.4834074782056728
2,2769,1
2,2773,1
2,2798,1
2,2818,1
2,2822,1
2,2825,1
2,2833,1
2,2879,1.3729786242367474
2,2882,1
2,2912,2.312363619220495
2,2980,1
2,2994,1
2,3021,1
2,3035,1
2,3056,1
2,3063,1
2,3070,1
2,3107,1
2,3111,1
2,3179,1
2,3225,1
2,3230,1
2,3249,1
2,3309,1
2,3334,1.4320045877335983
2,3354,1
2,3379,1
2,3386,1
2,3406,1
2,3440,1.264193192167696
2,3450,1
2,3476,1
2,3481,1
2,3488,1
2,3506,1
2,3507,1
2,3559,1
2,3592,1
2,3614,1
2,3627,1
2,3635,1
2,3686,1
2,3687,1.4522951692886137
2,3731,1
2,3732,1
2,3740,1
2,3742,1
2,3746,1
2,3767,1
2,3775,1
2,3810,1
2,3832,1
2,3881,1
2,3891,1
2,3895,1
2,3907,1
2,3984,1
2,3992,1.3714878704508988
2,3994,1
2,3996,1
2,4000,1
2,4009,1
2,4020,1
2,4047,1
2,4053,1
2,4087,1
2,4112,1
2,4120,1
2,4129,1
2,4134,1
2,4135,1
2,4179,1
2,4202,1
2,4215,1
2,4239,1
2,4245,1
2,4261,1
2,4264,1
2,4265,1.9249013224162494
2,4266,1
2,4269,1
2,4274,1
2,4323,1
2,4339,1
2,4342,1
2,4441,1
2,4452,1.3954467289767798
2,4456,1
2,4469,1
2,4477,1
2,4484,1
2,4503,1
2,4506,1
2,4528,1
2,4547,1
2,4548,1
2,4549,1
2,4574,1
2,4585,1
2,4591,1
2,4593,1
2,4602,1.33024149020962
2,4621,1
2,4629,1
2,4653,1
2,4656,1
2,4660,1
2,4666,1
2,4678,1
2,4711,1.4514801953296677
2,4713,1
2,4715,1
2,4725,1
2,4766,1
2,4778,1.4200401098376965
2,4798,1
2,4800,1
2,4828,1
2,4832,1
2,4840,1
2,4857,1
2,4866,1.3380319689594367
2,4915,1
2,4919,1
2,4941,1
2,4942,1
2,4944,1
2,4952,1
2,4999,1
2,5004,1
2,5011,1
2,5097,1
2,5109,1
2,5118,1
2,5121,1
2,5127,1
2,5140,1
2,5141,1
2,5164,1.492375124814339
2,5183,1
2,5188,1
2,5191,1
2,5213,1
2,5227,1
2,5234,1
2,5275,1
2,5284,1
2,5299,1
2,5323,1
2,5339,1
2,5357,1.3515144642188037
2,5403,1
2,5427,1
2,5445,1.3287663122570414
2,5449,1.4395046363517106
2,5470,1.396289788251544
2,5488,1
2,5489,1
2,5497,1
2,5503,1.4488024669207231
2,5508,1
2,5539,1
2,5558,1
2,5562,1
2,5566,1
2,5577,1
2,5585,1
2,5610,1
2,5627,1.5194268041642824
2,5630,1
2,5643,1
2,5672,1
2,5696,1
2,5706,1
2,5713,1
2,5717,1
2,5767,1
2,5773,1
2,5781,1
2,5797,1
2,5801,1
2,5844,1
2,5868,1
2,5871,1
2,5877,1
2,5943,1
2,5966,1
2,5969,1
2,5988,1
2,5995,1
2,6001,1
2,6015,1
2,6029,1
2,6038,1
2,6061,1
2,6089,1.4513036820460203
2,6109,1
2,6115,1
2,6118,1
2,6121,1
2,6122,1
2,6128,1
2,6138,1
2,6154,1
2,6157,1
2,6176,1
2,6196,1
2,6203,1
2,6269,1
2,6276,1
2,6282,1
2,6284,1.352257589556928
2,6292,1
2,6295,1
2,6298,1
2,6308,1
2,6325,1.2998407314145157
2,6367,1
2,6410,1.4401471590753134
2,6419,1
2,6425,1.3658059583860407
2,6429,1
2,6433,1
2,6443,1
2,6444,1
2,6462,1
2,6464,1
2,6468,1
2,6472,1
2,6503,1
2,6508,1
2,6528,1
2,6530,1
2,6540,1
2,6569,1
2,6604,1
2,6629,1
2,6638,1
2,6641,1
2,6690,1
2,6693,1
2,6707,1
2,6731,1
2,6757,1
2,6758,1
2,6761,1
2,6765,1
2,6793,1
2,6838,1.3981371328617478
2,6842,1
2,6854,1
2,6867,1
2,6870,1
2,6889,1.296632130995187
2,6891,1
2,6902,1
2,6912,1
2,6918,1
2,6925,1
2,6955,1
2,7114,1
2,7123,1
2,7125,1
2,7169,1
2,7212,1
2,7226,1
2,7243,1
2,7244,1
2,7245,1
2,7279,1
2,7321,1
2,7345,1
2,7346,1
2,7365,1
2,7394,1
2,7406,1
2,7457,1
2,7476,1
2,7492,1
2,7546,1
2,7565,1
2,7585,1.352257589556928
2,7589,1
2,7643,1
2,7672,1
2,7687,1
2,7691,1
2,7748,1
2,7749,1
2,7756,1
2,7761,1
2,7818,1
2,7823,1
2,7829,1
2,7838,1
2,7874,1
2,7876,1
2,7896,1
2,7901,1
2,7919,1
2,7950,1
2,7969,1
2,8003,1
2,8032,1
2,8060,1
2,8082,1
2,8126,1
2,8144,1
2,8152,1
2,8194,1
2,8243,1
2,8291,1
2,8304,1
2,8309,1
2,8310,1
2,8338,1.226451307572311
2,8355,1
2,8365,1
2,8374,1
2,8376,1
2,8388,1
2,8389,1
2,8409,1
2,8427,1
2,8439,1
2,8452,1
2,8466,1
2,8472,1
2,8485,1
2,8494,1
2,8495,1
2,8554,1
2,8589,1
2,8608,1.3014396144830411
2,8627,1
2,8694,1
2,8711,1
2,8718,1
2,8721,1
2,8748,1
2,8804,1
2,8809,1
2,8829,1
2,8835,1
2,8843,1
2,8860,1
2,8867,1
2,8899,1
2,8909,1
2,8960,1
2,8977,1
2,9051,1
2,9080,1
2,9102,1
2,9107,1
2,9126,1
2,9144,1
2,9160,1
2,9165,1
2,9174,1.687222731652116
2,9247,1
2,9275,1
2,9283,1
2,9308,1
2,9381,1
2,9392,1
2,9402,1
2,9449,1
2,9457,1
2,9470,1
2,9489,1
2,9525,1.474882972596889
2,9591,1
2,9602,1
2,9621,1
2,9650,1
2,9665,1
2,9686,1.2377738729509264
2,9694,1
2,9699,1
2,9700,1
2,9732,1
2,9771,1
2,9813,1
2,9819,1
2,9822,1
2,9836,1
2,9871,1
2,9882,1
2,9951,1
2,10001,1
2,10004,1
2,10039,1
2,10115,1
2,10145,1
2,10159,1
2,10177,1
2,10196,1.352257589556928
2,10238,1
2,10241,1
2,10272,1
2,10274,1
2,10302,1
2,10376,1
2,10399,1
2,10400,1
2,10407,1
2,10408,1
2,10461,1
2,10483,1
2,10506,1
2,10531,1
2,10589,1
2,10592,1
2,10605,1
2,10654,1
2,10658,1
2,10665,1
2,10688,1
2,10725,1
2,10766,1
2,10784,1
2,10805,1
2,10880,1
2,10900,1
2,10902,1
2,10931,1
2,10948,1
2,10978,1
2,10979,1
2,11063,1
2,11081,1
2,11122,1
2,11123,1
2,11133,1
2,11139,1
2,11157,1
2,11185,1
2,11187,1
2,11194,1
2,11222,1
2,11227,1
2,11251,1
2,11289,1
2,11311,1
2,11323,1
2,11325,1
2,11327,1
2,11330,1
2,11334,1
2,11338,1
2,11342,1
2,11349,1
2,11354,1
2,11365,1
2,11373,1
2,11378,1
2,11382,1
2,11385,1
2,11386,1
2,11404,1
2,11406,1
2,11409,1
2,11450,1
2,11491,1
2,11520,1
2,11541,1
2,11551,1
2,11574,1
2,11599,1
2,11615,1
2,11622,1
2,11636,1
2,11691,1
2,11692,1
2,11702,1
2,11704,1
2,11715,1
2,11757,1
2,11775,1
2,11786,1
2,11818,1
2,11819,1
2,11852,1
2,11856,1
2,11879,1
2,11900,1
2,11901,1
2,11910,1
2,11922,1
2,12002,1
2,12004,1
2,12033,1
2,12043,1
2,12044,1
2,12171,1
2,12206,1
2,12257,1
2,12268,1
2,12276,1
2,12303,1
2,12315,1
2,12336,1
2,12342,1.396289788251544
2,12416,1
2,12428,1
2,12440,1
2,12462,1
2,12466,1
2,12511,1
2,12519,1
2,12586,1
2,12633,1
2,12681,1
2,12723,1
2,12767,1
2,12834,1
2,12851,1
2,12899,1
2,12907,1
2,12959,1
2,12994,1
2,13013,1
2,13035,1
2,13058,1
2,13080,1.396084802583745
2,13114,1
2,13175,1
2,13213,1
2,13269,1
2,13272,1
2,13275,1
2,13305,1
2,13317,1
2,13362,1
2,13396,1.3658059583860407
2,13405,1
2,13445,1
2,13453,1
2,13458,1
2,13481,1
2,13489,1
2,13505,1
2,13549,1
2,13552,1.4266857506783939
2,13565,1
2,13569,1
2,13595,1
2,13628,1
2,13643,1
2,13659,1
2,13662,1
2,13665,1
2,13669,1
2,13679,1
2,13680,1
2,13687,1
2,13691,1
2,13753,1
2,13767,1
2,13769,1
2,13801,1
2,13817,1
2,13884,1
2,13885,1
2,13899,1
2,13919,1
2,13945,1
2,13986,1
2,13994,1
2,14034,1
2,14063,1
2,14080,1
2,14087,1
2,14092,1
2,14109,1
2,14173,1
2,14195,1
2,14198,1
2,14211,1
2,14286,1
2,14293,1
2,14324,1
2,14334,1
2,14335,1
2,14356,1
2,14379,1
2,14392,1
2,14403,1
2,14406,1
2,14461,1
2,14464,1
2,14534,1
2,14536,1
2,14611,1
2,14628,1
2,14702,1
2,14800,1
2,14811,1
2,14870,1
2,14879,1
2,14968,1
2,14998,1
2,15009,1
2,15029,1.346753564720101
2,15042,1
2,15059,1
2,15098,1
2,15127,1
2,15128,1
2,15129,1
2,15136,1
2,15156,1
2,15165,1
2,15193,1
2,15211,1
2,15212,1
2,15223,1
2,15224,1
2,15286,1
2,15351,1
2,15377,1
2,15434,1
2,15437,1
2,15441,1
2,15445,1
2,15493,1
2,15534,1
2,15544,1
2,15556,1
2,15572,1
2,15580,1
2,15647,1
2,15668,1
2,15671,1
2,15673,1
2,15682,1
2,15691,1
2,15756,1
2,15767,1
2,15783,1
2,15786,1
2,15823,1
2,15835,1.3396769613584663
2,15854,1
2,15879,1
2,15932,1
2,15947,1
2,15949,1
2,15966,1
2,15985,1
2,16010,1
2,16017,1
2,16020,1
2,16032,1
2,16039,1
2,16044,1
2,16080,1
2,16108,1
2,16137,1
2,16154,1
2,16199,1
2,16270,1
2,16275,1
2,16276,1
2,16277,1
2,16314,1
2,16319,1
2,16382,1
2,16416,1
2,16448,1
2,16472,1
2,16483,1
2,16527,1
2,16559,1
2,16639,1
2,16645,1
2,16752,1
2,16782,1
2,16791,1
2,16813,1
2,16825,1
2,16841,1
2,16862,1
2,16871,1
2,16924,1
2,16925,1
2,16938,1
2,16960,1
2,16982,1
2,17018,1
2,17077,1
2,17109,1
2,17129,1
2,17131,1
2,17135,1
2,17158,1
2,17168,1
2,17178,1.352257589556928
2,17226,1
2,17257,1
2,17261,1
2,17289,1
2,17295,1
2,17301,1
2,17302,1
2,17322,1
2,17351,1
2,17365,1
2,17369,1
2,17394,1
2,17402,1
2,17435,1
2,17472,1
2,17521,1
2,17590,1
2,17600,1
2,17605,1
2,17616,1
2,17633,1
2,17671,1
2,17692,1
2,17715,1
2,17738,1
2,17743,1
2,17766,1
2,17773,1
2,17793,1
2,17812,1
2,17814,1
2,17852,1
2,17871,1
2,17875,1
2,17882,1
2,17885,1
2,17996,1
2,18003,1
2,18011,1
2,18031,1
2,18043,1
2,18066,1
2,18068,1
2,18134,1
2,18232,1
2,18284,1
2,18287,1
2,18358,1
2,18364,1
2,18367,1
2,18370,1
2,18378,1
2,18393,1
2,18396,1
2,18425,1
2,18428,1
2,18459,1
2,18466,1
2,18470,1
2,18488,1
2,18509,1
2,18514,1
2,18529,1
2,18533,1
2,18551,1
2,18566,1
2,18570,1
2,18576,1
2,18627,1
2,18694,1
2,18700,1
2,18707,1
2,18724,1
2,18778,1
2,18820,1
2,18850,1
2,18875,1
2,18890,1
2,18965,1
2,18966,1
2,18967,1
2,18987,1
2,18994,1
2,19012,1
2,19041,1
2,19067,1
2,19086,1
2,19104,1
2,19185,1
2,19244,1
2,19257,1
2,19271,1
2,19290,1
2,19314,1
2,19335,1
2,19370,1
2,19381,1
2,19382,1
2,19386,1
2,19420,1
2,19504,1
2,19508,1
2,19526,1
2,19530,1
2,19538,1
2,19547,1
2,19593,1
2,19618,1
2,19632,1
2,19646,1
2,19650,1
2,19660,1
2,19667,1
2,19673,1
2,19693,1
2,19694,1
2,19701,1
2,19706,1
2,19763,1
2,19850,1
2,19851,1
2,19855,1
2,19858,1
2,19899,1
2,19912,1
2,19917,1
2,19918,1
2,19931,1
2,19949,1
2,19957,1
2,19966,1
2,19989,1
2,19994,1
3,0,96.19322818834785
3,1,58.39107154357072
3,2,31.76123828793343
3,4,4.2191932571122
3,5,17.348697287231847
3,6,1.5375944259009067
3,7,11.533222602245797
3,8,1.2947688030611197
3,18,28.11830143047349
3,52,22.917389843756055
3,56,1
3,177,1.4910961163167378
3,180,2.079297463175182
3,278,1
3,296,1
3,311,1.2838864545182367
3,320,1
3,351,1.3683303344674382
3,501,1
3,513,2.779595260909951
3,647,1
3,670,1
3,782,1
3,880,1
3,897,1
3,918,1.6914857137522903
3,921,1.203851453550814
3,1003,1.1192182820487033
3,1009,1.9661950043723073
3,1050,1.1078041578022333
3,1095,1.2251451124158634
3,1123,1.7908895664898208
3,1158,1
3,1187,1.402692161321618
3,1216,1
3,1309,1.1873095152594888
3,1387,1.7563116842455242
3,1465,1
3,1485,1.1365397294912596
3,1514,1
3,1545,1
3,1636,1.3350800567463643
3,1664,1
3,1679,1
3,1735,1.1415967565094545
3,1752,1
3,1759,1.8339136182414326
3,1764,1
3,1848,1.3350843659861957
3,1891,1
3,2038,1
3,2589,1.1705714621422978
3,2639,1.1961371595913712
3,2693,1
3,2697,1.5912064367155243
3,2700,1
3,2713,1.1728540454754122
3,2729,1
3,2763,1
3,2893,1.0910264863275063
3,2928,1.1820529726550129
3,3122,1.3607846746722534
3,3134,1
3,3223,1
3,3262,1
3,3310,1.159231203885076
3,3392,1
3,3446,1.5930079672551847
3,3474,1
3,3564,1
3,3590,1
3,3721,1
3,3878,1
3,3937,1.2482015007403724
3,4261,1
3,4388,1.1495789015239484
3,4425,1
3,4560,1.1656158683626414
3,4762,1
3,4816,1
3,4820,1.1158518916895537
3,4874,1
3,5071,1.1858457429186589
3,5121,1
3,5162,1
3,5222,1
3,5265,1
3,5383,1
3,5397,1
3,5464,1.176995945636818
3,5471,1.1214310386381936
3,5657,1
3,5672,1.1592963510731362
3,5705,1
3,5719,1.1589873973323108
3,5943,1
3,5980,1
3,5987,1.1393843071889942
3,6016,1.1440993311659864
3,6024,1
3,6028,1
3,6199,1
3,6229,1
3,6252,1.51675989422963
3,6598,1
3,6626,1
3,6683,1
3,6775,1
3,6855,1
3,6946,1
3,6974,1
3,7186,1
3,7381,1
3,7416,1
3,7529,1
3,7547,1
3,7601,1
3,8131,1
3,8151,1.1702097741238162
3,8157,1
3,8265,1
3,8295,1
3,8436,1
3,8460,1
3,8569,1
3,8633,1
3,8634,1
3,8648,1.155569819810175
3,8694,1
3,8785,1
3,8788,1
3,8830,1
3,8940,1
3,9157,1
3,9235,1
3,9244,1
3,9260,1
3,9330,1
3,9376,1
3,9420,1
3,9460,1
3,9500,1
3,9572,1
3,9646,1
3,9660,1
3,9718,1
3,9748,1.1194722633048522
3,10023,1
3,10043,1
3,10116,1
3,10180,1
3,10236,1
3,10323,1
3,10335,1
3,10349,1
3,10383,1
3,10387,1
3,10418,1
3,10505,1
3,10598,1
3,10628,1.144814864611942
3,10655,1
3,10658,1
3,10681,1
3,10689,1
3,10691,1
3,10783,1
3,10785,1
3,10841,1.1699161078113454
3,10945,1
3,11085,1
3,11131,1
3,11152,1
3,11153,1
3,11163,1
3,11359,1
3,12012,1
3,12080,1
3,12093,1
3,12115,1
3,12134,1
3,12157,1
3,12275,1
3,12308,1
3,12421,1
3,12611,1
3,12817,1
3,12845,1
3,12884,1
3,12890,1
3,12912,1
3,13013,1
3,13100,1.1592963510731362
3,13138,1
3,13213,1
3,13222,1
3,13364,1
3,13425,1
3,13671,1
3,13990,1
3,14106,1
3,14343,1
3,14377,1
3,14685,1
3,14853,1
3,15237,1
3,15271,1
3,15332,1
3,15376,1
3,15445,1
3,15512,1
3,15698,1
3,15797,1
3,15826,1
3,16053,1
3,16065,1
3,16084,1
3,16207,1
3,16237,1
3,16343,1
3,16691,1
3,16756,1
3,16765,1
3,16767,1
3,16980,1
3,17009,1
3,17114,1
3,17194,1
3,17230,1
3,17381,1
3,17392,1
3,17475,1
3,17879,1
3,18154,1
3,18392,1
3,18458,1
3,18646,1
3,18796,1
3,18812,1
3,18902,1
3,18928,1
3,19169,1
3,19211,1
3,19336,1
3,19535,1
3,19721,1
3,19850,1
3,19985,1
4,0,15.574750837411315
4,1,8.444924091361289
4,2,4.24322022059732
4,3,13.547196542706573
4,5,31.632781911625514
4,6,2.0072981667101595
4,7,20.736245960905745
4,8,1.5523124136364175
