nid,Is,Os,S,V,D
7948,0,2,2,0.056794047800636405,"[1, 0, 0, 0, 1, 1]"
7949,0,1,1,0.0710132246592321,"[0, 0, 0, 0, 1, 1]"
7950,0,1,1,0.0006429026874149035,"[1, 0, 1, 0, 1, 0]"
7951,3,4,7,0.08214458108298645,"[0, 0, 0, 1, 0, 1]"
7952,1,4,5,0.029296924675789288,"[1, 1, 1, 0, 1, 0]"
7953,5,5,10,0.017051920631254963,"[1, 0, 1, 0, 0, 0]"
7954,3,4,7,0.0902811094180847,"[0, 0, 1, 0, 1, 1]"
7955,0,1,1,0.03513602011143324,"[1, 1, 0, 0, 1, 0]"
7956,0,1,1,0.0032598260872873097,"[0, 0, 0, 1, 0, 1]"
7957,2,3,5,0.02234191119589571,"[1, 1, 0, 1, 1, 0]"
7958,0,2,2,0.01389722060385326,"[0, 1, 1, 1, 0, 0]"
7959,1,3,4,0.09918674696377999,"[1, 1, 1, 0, 1, 0]"
7960,0,2,2,0.09638089811469147,"[0, 0, 0, 0, 0, 1]"
7961,5,6,11,0.04553726845158426,"[0, 0, 1, 0, 1, 0]"
7962,0,1,1,0.03243299348195497,"[1, 0, 0, 1, 0, 1]"
7963,0,1,1,0.012169613587056594,"[1, 0, 0, 1, 0, 0]"
7964,4,5.04783104888437,9.047831048884369,0.05171293968294016,"[0, 1, 0, 1, 0, 1]"
7965,0,2,2,0.013412188336884318,"[1, 0, 0, 0, 1, 1]"
7966,3,5,8,0.09507726901231445,"[1, 1, 0, 0, 1, 1]"
7967,2,2,4,0.0867443310342137,"[0, 1, 0, 0, 1, 1]"
7968,0,1,1,0.06558479908933779,"[0, 1, 0, 1, 0, 0]"
7969,3,4,7,0.05202416986120023,"[1, 0, 1, 0, 1, 0]"
7970,0,1,1,0.0960855700124977,"[1, 0, 0, 0, 1, 1]"
7971,0,1,1,0.05543831082176762,"[1, 0, 1, 1, 1, 0]"
7972,2,3,5,0.05014130853019999,"[0, 0, 1, 1, 1, 0]"
7973,0,1,1,0.08320890614947918,"[0, 1, 0, 1, 1, 0]"
7974,0,1,1,0.02074971677729201,"[0, 0, 0, 1, 1, 0]"
7975,2,3,5,0.07312598438058598,"[1, 0, 0, 1, 0, 1]"
7976,0,1,1,0.031772338486194346,"[0, 0, 1, 1, 1, 1]"
7977,1,4,5,0.04725889919434215,"[1, 1, 1, 1, 0, 0]"
7978,4,5,9,0.09180833305394503,"[0, 0, 1, 0, 0, 0]"
7979,1,2,3,0.079672647448424,"[1, 1, 0, 1, 1, 0]"
7980,0,1,1,0.010045872627676061,"[0, 1, 1, 0, 1, 0]"
7981,4,4.002545870629415,8.002545870629415,0.002757610540890215,"[0, 0, 0, 1, 0, 1]"
7982,3,5.012838702500053,8.012838702500053,0.013905334803853614,"[0, 1, 0, 1, 1, 0]"
7983,1,2,3,0.02785658345506742,"[0, 0, 1, 0, 0, 0]"
7984,0,2,2,0.009381853916221317,"[1, 0, 0, 0, 1, 0]"
7985,2,3,5,0.09553991786211785,"[1, 1, 1, 0, 1, 0]"
7986,1,3,4,0.07331670429950327,"[0, 1, 0, 0, 1, 1]"
7987,0,3,3,0.08629442672152907,"[1, 1, 1, 0, 1, 0]"
7988,0,1,1,0.07647602013923466,"[0, 0, 0, 0, 1, 0]"
7989,2,3,5,0.023956406157536164,"[0, 0, 1, 0, 1, 1]"
7990,0,1,1,0.02312144271560415,"[0, 0, 0, 1, 1, 0]"
7991,3,3.0709469604803497,6.07094696048035,0.07686797681669594,"[1, 0, 1, 0, 1, 1]"
7992,0,2,2,0.07836163427521445,"[0, 1, 0, 0, 0, 0]"
7993,4,6,10,0.08718121425733255,"[1, 1, 0, 1, 1, 0]"
7994,0,1,1,0.03644861176188022,"[0, 0, 1, 0, 0, 1]"
7995,0,1,1,0.03464191773114764,"[0, 1, 0, 1, 0, 0]"
7996,0,1,1,0.0026080574105398213,"[0, 0, 0, 1, 1, 0]"
7997,0,1,1,0.08358080298789733,"[0, 0, 1, 1, 0, 1]"
7998,0,1,1,0.04667139492997252,"[1, 0, 1, 1, 1, 1]"
7999,1,2,3,0.0713389574228735,"[0, 1, 0, 0, 0, 0]"
8000,0,1,1,0.06125969347177779,"[1, 0, 0, 1, 1, 1]"
8001,0,1,1,0.053477477874483814,"[1, 1, 1, 0, 1, 0]"
8002,3,3.041251952771191,6.041251952771191,0.044657770762212695,"[1, 0, 0, 0, 0, 1]"
8003,0,1,1,0.047745955745936486,"[1, 1, 1, 1, 1, 0]"
8004,0,1,1,0.021392079016523763,"[1, 1, 1, 1, 0, 1]"
8005,5,6.062650469346259,11.06265046934626,0.06807424349156549,"[0, 1, 1, 1, 1, 1]"
8006,0,1,1,0.03622339627209051,"[0, 0, 1, 0, 1, 0]"
8007,1,4,5,0.03546646295876124,"[0, 1, 0, 1, 0, 0]"
8008,2,3,5,0.018319842738672293,"[0, 0, 1, 1, 0, 1]"
8009,3,6,9,0.04532288530277198,"[1, 1, 0, 1, 0, 0]"
8010,0,1,1,0.004979383013286348,"[1, 1, 1, 1, 0, 1]"
8011,0,1,1,0.031695983763975394,"[0, 1, 1, 0, 1, 0]"
8012,1,3,4,0.08423052453070742,"[0, 0, 0, 0, 0, 0]"
8013,1,4,5,0.07529562276370566,"[1, 0, 0, 1, 1, 1]"
8014,0,3,3,0.06766774365323863,"[0, 0, 0, 1, 0, 1]"
8015,2,4,6,0.07529682179134095,"[1, 1, 1, 0, 1, 0]"
8016,0,2,2,0.08423538378873546,"[1, 0, 0, 0, 0, 0]"
8017,5,6,11,0.010603598395303476,"[1, 1, 0, 1, 0, 1]"
8018,0,1,1,0.08485542574755828,"[1, 1, 1, 0, 1, 1]"
8019,0,1,1,0.0651159244792186,"[0, 1, 1, 0, 0, 0]"
8020,2,3,5,0.07707033339656585,"[1, 1, 1, 1, 0, 0]"
8021,0,1,1,0.06297592297156496,"[1, 0, 0, 1, 1, 1]"
8022,1,3,4,0.05611193345957882,"[0, 0, 0, 1, 1, 1]"
8023,1,3,4,0.019295128909607967,"[1, 0, 0, 1, 0, 0]"
8024,5,8.098612285391635,13.098612285391635,0.051371772295948304,"[0, 0, 1, 0, 0, 1]"
8025,2,3,5,0.06535399276339832,"[1, 1, 0, 1, 1, 0]"
8026,0,2,2,0.09421548018522491,"[0, 1, 0, 0, 0, 1]"
8027,0,2,2,0.04653594484210802,"[1, 1, 0, 1, 1, 0]"
8028,3,5,8,0.056773766392454184,"[1, 1, 0, 0, 0, 0]"
8029,0,2,2,0.05098696856394197,"[1, 1, 1, 1, 1, 1]"
8030,4,6,10,0.014190710014844982,"[0, 1, 1, 0, 0, 0]"
8031,2,2,4,0.05570966212128742,"[1, 0, 1, 0, 1, 1]"
8032,0,1,1,0.02600083909277809,"[1, 1, 0, 0, 0, 0]"
8033,3,3,6,0.04916715828466192,"[0, 1, 0, 0, 0, 1]"
8034,0,2,2,0.06099884387610183,"[0, 1, 1, 0, 1, 0]"
8035,1,3,4,0.08718820759030982,"[0, 1, 0, 1, 1, 1]"
8036,0,1,1,0.08868542629609161,"[0, 0, 1, 1, 0, 0]"
8037,0,1,1,0.06685960705734956,"[1, 0, 0, 1, 0, 1]"
8038,1,2,3,0.012212653643498356,"[1, 1, 0, 1, 0, 1]"
8039,2,4,6,0.016356132424391517,"[0, 0, 1, 1, 1, 0]"
8040,0,2,2,0.03108116229311078,"[0, 1, 0, 1, 1, 1]"
8041,1,2,3,0.0776243523499823,"[0, 1, 1, 0, 0, 0]"
8042,1,3,4,0.09192105080752916,"[1, 1, 1, 1, 1, 0]"
8043,0,2,2,0.01879131208337151,"[1, 1, 0, 1, 0, 0]"
8044,0,1,1,0.04254432995434301,"[0, 1, 1, 0, 1, 1]"
8045,0,2,2,0.00986577898461899,"[0, 1, 0, 0, 1, 0]"
8046,0,2,2,0.09890764528426571,"[0, 1, 1, 1, 1, 0]"
8047,2,3,5,0.08683365708737684,"[0, 1, 1, 0, 0, 0]"
8048,2,4,6,0.04303322355380659,"[1, 0, 1, 1, 0, 1]"
8049,2,3.1656795913578337,5.165679591357834,0.09701430663971028,"[0, 0, 0, 0, 0, 1]"
8050,1,3,4,0.09093107186450439,"[1, 0, 1, 0, 0, 0]"
8051,0,1,1,0.09355302029561036,"[1, 0, 1, 1, 1, 0]"
8052,5,7,12,0.04357581028121618,"[0, 1, 1, 0, 0, 0]"
8053,2,3,5,0.09865129886427737,"[1, 0, 0, 1, 0, 1]"
8054,2,4,6,0.0790889221178262,"[0, 0, 1, 1, 0, 1]"
8055,2,3,5,0.08378327019086745,"[0, 0, 1, 1, 1, 0]"
8056,0,1,1,0.015175998757286313,"[0, 0, 0, 1, 1, 1]"
8057,0,2,2,0.04912740429337409,"[0, 0, 0, 0, 1, 0]"
8058,0,2,2,0.07447333192534994,"[1, 1, 1, 0, 0, 0]"
8059,4,9,13,0.04354798958614295,"[1, 0, 1, 0, 1, 1]"
8060,0,1,1,0.05459711622026581,"[1, 0, 1, 0, 0, 1]"
8061,0,2,2,0.02424000827684905,"[0, 1, 0, 0, 1, 1]"
8062,4,6.083065688520552,10.083065688520552,0.08617324842760371,"[1, 1, 0, 1, 0, 1]"
8063,3,5,8,0.08464772700272011,"[1, 0, 0, 0, 1, 0]"
8064,0,3,3,0.03519197154909007,"[0, 1, 1, 0, 1, 0]"
8065,0,2,2,0.01037085154723208,"[1, 0, 0, 1, 0, 1]"
8066,0,2,2,0.004151410363798874,"[0, 1, 0, 0, 1, 1]"
8067,1,5,6,0.07653878631478911,"[0, 0, 1, 1, 1, 1]"
8068,2,3.0821780327613437,5.082178032761344,0.08899560174118937,"[1, 0, 1, 1, 1, 1]"
8069,4,5,9,0.03966684986039762,"[0, 0, 1, 0, 0, 0]"
8070,1,3,4,0.08827500393747906,"[0, 1, 0, 1, 0, 0]"
8071,3,3,6,0.053267029770254715,"[0, 1, 0, 1, 0, 0]"
8072,1,2,3,0.098209932404632,"[0, 1, 0, 0, 1, 1]"
