from,to,w
203,4859,1
203,4921,1
204,160,4.50540660963122
204,194,10.772463050955142
204,203,10.630324589820441
204,193,8.688693918483063
204,214,2.4669971421284904
204,220,5.731451460483192
204,243,5.879179714394913
204,255,4.931117101031728
204,343,2.5122685825896087
204,419,1.1960385005078888
204,420,1.2352462006094667
204,470,1.904511118118143
204,616,4.8954363612222425
204,626,1.6681495698428626
204,687,3.2523254320766557
204,732,1
204,733,9.690538196489252
204,803,2.7350204516747905
204,854,2.8909304264923295
204,883,7.058372913272543
204,896,1
204,932,1.2940577507618334
204,934,2.3457317787347742
204,1079,1.9702050296670712
204,1096,1.0980192502539445
204,1136,1
204,1139,1.5140638669252815
204,1152,1.5432514022492512
204,1155,1
204,1206,1
204,1258,1.2940577507618334
204,1332,1.2613846673438518
204,1398,1
204,1454,1.0980192502539445
204,1476,1.2352462006094667
204,1550,1
204,1583,1.7975296121393918
204,1622,1
204,1651,1
204,1662,1
204,1672,1
204,1737,1.7782897408467138
204,1755,1
204,1784,1.663912031729192
204,1798,1.5859011219489796
204,1806,1.1176231003047334
204,1840,1.2352462006094667
204,1854,1
204,1966,1.2940577507618334
204,1967,1.4380692938415827
204,2045,1
204,2054,1
204,2095,1
204,2132,1.1470288753809166
204,2164,1.2940577507618334
204,2169,1.156263107590415
204,2172,1.6398833188708046
204,2263,1
204,2320,1.8810962103499773
204,2402,1
204,2405,1
204,2416,1
204,2466,1.252049500653
204,2488,1.1470288753809166
204,2535,1
204,2548,1.2940577507618334
204,2581,1.4328079559258986
204,2873,1.2613846673438518
204,2904,1
204,2997,1
204,3019,1.2128948044351855
204,3068,1
204,3108,1.252049500653
204,3123,1
204,3207,1
204,3261,1.2466634440319702
204,3401,1
204,3405,1
204,3452,1
204,3594,1
204,3597,1
204,3605,1
204,3660,1
204,3661,1
204,3668,1
204,3672,1
204,3750,1.1960385005078888
204,3815,1
204,3828,1
204,3842,1
204,3890,1
204,3894,1
204,3961,1
204,3997,1.1960385005078888
204,4003,1
204,4056,1
204,4060,1
204,4145,1
204,4216,1
204,4264,1.2940577507618334
204,4272,1
204,4288,1
204,4306,1
204,4311,1
204,4371,1.1764346504571
204,4441,1
204,4527,1
204,4660,1
204,4688,1
204,4727,1
204,4752,1
204,4790,1
204,4848,1
204,4890,1
204,4958,1
204,4995,1
205,149,1
205,148,1.1596806929410972
206,149,1
207,194,1
207,204,1
207,193,1
207,223,1
208,77,1
208,204,1.1569543361854937
208,214,1
208,253,1
208,255,1
208,728,1
208,1014,1
208,1165,1
208,1332,1
208,2105,1
208,2780,1
208,3055,1
208,4022,1
208,4598,1
209,142,1
210,147,1
210,146,1
211,189,1.060125426497052
211,190,1
211,204,1.4134308753664049
211,193,1
211,220,1
211,284,1.0485289464165843
211,320,1
211,383,1
211,489,1
211,1009,1
211,1121,1
211,3975,1
211,4189,1
212,35,1
212,46,1.322744870404254
212,54,1
212,292,1
212,406,1
213,106,1
214,192,1.4063362670108521
214,203,1
214,191,1
214,190,1.373167693371464
214,663,1
214,4019,1
215,129,2.028690238619302
215,204,4.489415194738285
215,160,1
215,193,1
215,223,1.7464313605405781
215,225,2.472965787653729
215,255,1
215,325,1.2544649677459678
215,433,1
215,459,1
215,486,1.2579138324413441
215,506,1.3362753507828526
215,512,1
215,521,1
215,710,1.2924982276955168
215,780,1
215,817,1.2891892478360418
215,824,1
215,880,1
215,1035,1
215,1040,1
215,1136,1
215,1158,1
215,1211,1
215,1282,1
215,1411,1
215,1426,1
215,1622,1
215,1626,1
215,1630,1
215,1650,1
215,1684,1
215,1701,1
215,1733,1.310226163681651
215,1755,1
215,1790,1
215,1918,1
215,1927,1
215,2012,1
215,2131,1
215,2151,1
215,2186,1
215,2420,1
215,2514,1
215,2524,1
215,2529,1
215,2606,1
215,2942,1
215,3168,1
215,3270,1
215,3399,1
215,3492,1
215,3552,1
215,3895,1
215,3966,1
215,4017,1
215,4084,1
215,4136,1
215,4271,1
215,4320,1
215,4402,1
215,4604,1
216,45,1.1977567663815791
216,44,1
216,683,1
217,129,1.3077103896302134
217,127,1
217,215,1.117576225365665
217,194,2.114258232221208
217,616,1
217,1199,1
217,1921,1
218,191,1.1558437839184976
218,133,1
218,132,1
218,266,1
218,512,1
218,1014,1
219,30,1
219,100,1
219,1842,1
220,126,1.6358197661390228
220,190,1.3091989939637747
220,214,1
220,127,1.6465427581619168
220,377,1
220,885,1
220,1151,1
221,94,1.0192066582663113
221,95,1
221,1259,1
222,50,1.1221869997503886
222,49,1.3561859492926847
222,48,1.1872537168449429
222,52,1.7341687090627358
222,469,1.2684511625308408
222,473,1
222,675,1.0169743217997576
222,700,1
222,1242,1
222,1712,1.1071338725297943
222,2014,1
222,2026,1
222,2217,1
222,2847,1
222,3453,1.0385115350101848
222,3576,1
222,4442,1
222,4651,1
222,4689,1
222,4975,1
223,204,19.377109775805447
223,159,1
223,203,2.091949557228025
223,424,1.264895069091553
223,460,1.3402615725783575
223,462,1.2932279715625135
223,603,1
223,1151,1.177713922159099
223,1647,1
223,1942,1.123756967021225
223,2569,1
223,2877,1
223,3051,1
223,3716,1
223,4172,1
224,223,1
225,66,1.2753429920337853
225,211,1.1576317290357951
225,204,44.50941572508726
225,159,1.1346367886881041
225,345,3.883691354810089
225,524,1.1716135055168462
225,588,1.5138512650749738
225,779,1
225,815,1.1504368722827891
225,835,1.2463927189340163
225,1056,1
225,1283,1.2611996005485553
225,1290,1.1697850240420458
225,1463,1.149373797088061
225,1481,1
225,1854,1
225,2122,1
225,2409,1
225,2420,1
225,2449,1
225,2512,1
225,2524,1.256867816809783
225,2607,1
225,2714,1
225,2864,1
225,2878,1
225,2937,1
225,2977,1
225,3391,1
225,3488,1
225,3661,1
225,3801,1
225,3833,1
225,3852,1
225,3861,1
225,4264,1
225,4906,1
225,4921,1
226,102,1
227,134,1
227,333,1
228,1,1.3026831981366365
228,109,1.3693876149629665
228,201,1
228,68,1
228,242,1
228,265,1
228,307,1
228,503,1.2176319413577625
228,554,1
228,4555,1
229,14,1
229,13,1
230,90,1
230,91,1.3664349603818535
230,248,1
230,1299,1
230,1478,1
231,117,1.210856439901812
231,67,1.7455204701660592
231,202,2.8085634034826565
231,25,1.239521793909538
231,238,7.659007447322652
231,305,1
231,576,2.665687288451298
231,622,1.3647587075532717
231,630,1
231,686,2.737286694619327
231,737,1
231,763,1
231,784,1
231,809,1
231,822,1.1663997597954059
231,877,1.1805804870481766
231,1058,1
231,1107,1.2692500165546992
231,1111,1
231,1127,1
231,1309,1.1686159775044964
231,1817,1
231,2400,1
231,2402,1
231,3621,1
231,3799,1
231,4710,1
232,115,1.2180606177767446
232,114,1.5607534644446894
232,112,1.2154032923617661
232,93,1.1659061919320493
232,308,2.0466250153577232
232,477,1
232,770,1
232,1620,1
232,3383,1
233,44,1.1529822892228618
233,43,1.142471936198785
233,428,1
233,1844,1
233,3458,1
234,155,1
234,3458,1
235,119,1
235,341,1
236,126,1
237,217,1.4769021877643003
237,103,1.2948755257956925
237,192,1.4941779785394982
237,697,1
237,1128,1
237,1486,1
237,2006,1
237,3992,1
238,68,1.7689860402335278
238,46,4.855450314463823
238,69,1.3279334629769657
238,49,2.8986476017748206
238,222,36.826167833551835
238,292,1
238,393,2.008932191960298
238,513,1
238,536,1.7207238395420745
238,616,1.8322398445044819
238,839,1
238,846,1.1091332032884345
238,902,4.9025748631575174
238,943,1.2425182295298545
238,1191,1
238,1224,1
238,1264,1.4236424218576327
238,1266,1.4236424218576327
238,1275,1.181888672147391
238,1276,1.1559045761263351
238,1618,1
238,1662,1
238,1664,1.7800694597869102
238,1714,1
238,1720,1
238,1760,1
238,1782,1.2397822794018087
238,1851,1
238,1967,1.250029006386593
238,1999,1
238,2034,1
238,2066,1
238,2117,1.181888672147391
238,2118,1.458539381160513
238,2212,1
238,2332,1.5089239344453658
238,2345,1.2595108672752884
238,2361,1
238,2390,1.2338568641895025
238,2506,1
238,2542,1
238,3061,1.2182664065768691
238,3081,1
238,3154,1
238,3195,1
238,3307,1
238,3331,1
238,3453,1
238,3471,1
238,3487,1.259081254678216
238,3533,1
238,3592,1.2728330082210864
238,3711,1
238,3780,1
238,3820,1
238,3981,1
238,3988,1
238,4113,1
238,4116,1
238,4350,1
238,4408,1
238,4575,1
238,4662,1
238,4746,1
239,222,1
239,270,1
239,437,1
240,47,1
240,172,1
240,123,1
240,46,1
240,932,1
241,1,1
241,23,1
241,866,1
242,67,1.7284474744094964
242,193,2.490767838445272
242,202,3.5083309170442023
242,194,1.4476268309236906
242,373,1
243,194,1
243,203,1.0387776006503437
243,4627,1
244,42,1
244,154,1
244,43,1.4067325106021675
244,296,1
244,413,1
244,3458,1
245,157,1
246,180,1
247,148,1.3252946985477612
247,205,1
247,150,1.2773494843291244
248,90,1
248,91,1.3405993240857084
248,89,1
248,297,1.2172231303054462
248,1346,1
249,52,1
249,220,1
250,242,1
250,1,1
250,503,1
250,504,1
250,1312,1
250,4130,1
250,4516,1
251,61,1.0328966326031894
251,62,1.045136284945175
251,1967,1
251,2493,1.0080429394001655
251,3340,1
252,182,1
253,77,1
253,76,1
254,222,1
255,127,1
255,220,1
255,225,1.3641079632843687
255,190,1.232051430928131
255,317,1
255,804,1
255,1014,1
255,1209,1
255,2033,1
255,2727,1
255,3203,1
255,3538,1.1009127626430297
255,3825,1
255,4168,1
255,4856,1
256,190,1
256,285,1
257,48,1
257,135,1.3204912026394782
257,136,1.3463017072754067
257,381,1
257,461,1.7535338411881245
257,1713,1
257,2154,1
258,77,1
259,216,1
260,222,1.3874167308666845
260,47,1.0324249757337582
260,270,1.0424412819975095
261,76,1
261,223,1.0050753856276842
261,635,1
261,3479,1
262,204,1
263,133,1
264,92,2.197988565079146
264,140,1.20262450677334
264,91,2.258520027904072
264,302,1
264,1424,1
264,1836,1
265,122,1
265,231,1.275765043078108
265,238,1
265,46,1
265,123,1
265,476,1
265,526,1
265,1099,1
265,2241,1
266,190,1.3808779965811064
266,191,1
266,204,5.420493580446346
266,357,1
266,637,1
266,661,1
266,1034,1
266,1798,1
266,1869,1.1162224104992482
266,2696,1
266,2745,1
266,2886,1
266,4016,1
266,4249,1
267,150,1.096237316921222
267,247,1
267,335,1
267,412,1
267,722,1.0856875691159427
267,996,1
267,1196,1
267,2641,1
268,150,1
268,267,1
268,152,1.4426955030232007
268,124,1
268,1064,1
269,119,1
269,341,1
269,716,1
270,222,2.4770424195656897
270,52,1.1596749089002647
270,51,1.1666505853711444
270,238,1.9417514833064193
270,319,1.1068218373563559
270,469,1.2080018675444466
270,523,1
270,534,1
270,1224,1
270,1230,1.0952886128979928
270,1664,1
270,1809,1
270,2315,1
270,2359,1
270,4222,1
270,4360,1
270,4639,1
270,4740,1
271,153,1
271,722,1
272,193,1
273,204,1
273,395,1
273,594,1
273,2132,1
274,110,1.0512076369708767
274,131,1
274,109,1.1273666705402916
275,16,1
275,1147,1
276,238,1
276,1240,1
277,231,1
277,1286,1
278,14,1
279,91,1
279,264,1
279,577,1
280,23,1
281,85,1
281,509,1
282,222,1
282,319,1
283,68,1
284,66,1
284,225,1.7080858761808178
284,90,1
285,189,1.0640857121578045
285,190,1.1987572399220163
285,1016,1
286,11,1.2352188306204892
286,10,1.2362757728763847
286,782,1.0388061410935467
286,2192,1.0930069020644202
286,2346,1
286,2896,1
287,238,1
288,15,1
289,142,2.40166779269153
289,40,2.29833885149909
289,39,1.7281546339048872
289,141,1.776398097102114
289,139,1.743254840453475
289,306,39.438287995032226
289,311,2.926712958742941
289,770,1.2259220074336536
289,980,1.2886033952535887
289,1148,1
289,1150,1.2937876878059142
289,1329,1.1555229579909543
289,1340,1.242846677684907
289,1414,1
289,1864,1
289,2486,1
289,2626,1
289,3226,1.2652425319930385
289,3407,1
289,3454,1
289,3617,1
289,3693,1
289,4029,1
289,4422,1
289,4980,1
290,215,1
291,0,1.4258395657868235
291,2,1.275054886326258
291,4,1.3851450820837
291,1,1.4211873698656539
291,6,1
292,54,1
292,53,1
292,46,1
293,101,1
294,289,1
294,42,1.1208061100944404
294,87,1.1224390576703134
295,203,1
296,42,1.167143343163273
296,41,1
296,43,1.1671484131059657
296,311,1
296,452,1
296,1965,1
296,2025,1
296,3067,1
297,92,1.1068576807183352
297,91,1.1222827252550263
297,18,1.109825101669852
297,264,1.2173241525034106
297,828,1
297,1314,1
297,1515,1
297,1596,1
298,36,1
299,20,1
299,93,1
299,19,1
299,1515,1
300,38,1.3327167038231602
300,152,1.1820551544505988
300,153,1
300,2098,1
301,57,1.3514491945953975
301,58,1
301,59,1
301,251,2.282160283972992
302,289,1.283478574054874
302,140,1
303,190,1
304,99,1
304,223,1
305,104,1
305,202,1
305,68,1
305,909,1
306,87,1.1063578336636661
306,294,1.1812805864726026
306,42,1.316070317317074
306,1189,1.0268451521367288
306,2408,1
307,0,1
307,1,1
307,291,1
307,5,1
307,4,1
308,113,1.5978638708176534
308,114,5.019847054516863
308,115,2.394684037986645
308,112,2.3360127369852592
308,323,3.9246237320710047
308,850,1.1858493076072938
308,1299,1
308,3134,1.1672643768465645
308,3349,1
309,0,1
309,2,1
310,52,1
310,964,1
311,306,10.833134361032595
311,294,1.2812116951360204
311,42,1
311,39,1
311,547,1
311,1051,1
311,1059,1
311,1414,1
311,1606,1
311,2134,1
311,2839,1.2819341498142331
311,3964,1
312,306,1
312,466,1
312,770,1
312,954,1
312,983,1
312,1028,1
312,1164,1
312,1203,1
312,2176,1
312,2924,1
312,3142,1
312,3358,1
312,3648,1
313,162,1
313,41,1
314,197,3.083152270736214
314,198,1
314,196,3.330375780784179
314,4,2.6243577274941496
314,204,52.042868398338086
314,355,6.662874261212923
314,424,1
314,481,1.7021514749837334
314,589,1.265389039732483
314,661,1.274944928012749
314,728,1
314,826,1.938971689354657
314,958,1
314,990,1
314,1035,1.271049583076619
314,1180,1
314,1208,1
314,1265,1.4540482178748992
314,1303,1.2221409666303116
314,1804,1
314,1863,1
314,1880,1.273639235699971
314,1974,1
314,2130,1
314,2172,1.2618539958204191
314,2300,1
314,2383,1
314,2480,1
314,2546,1
314,2590,1
314,2863,1
314,2980,1
314,3053,1
314,3063,1
314,3159,1
314,3163,1
