nid,Is,Os,S,V,D
72,64.91332794749825,35.792765864260005,100.70609381175825,0.07569798072165568,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
73,25.4791849756422,11.437759286348097,36.916944261990295,0.04652742912867078,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
74,37.492985463588255,15.189145922416127,52.682131386004386,0.01145254476501148,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]"
75,285.3764634818125,224.00960584673453,509.386069328547,0.07561939221512931,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]"
76,0,12,12,0.05160373295731785,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]"
77,36.30822546158161,3.131594588319426,39.43982004990103,0.036173738358307145,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]"
78,56,19.641883679714734,75.64188367971474,0.05884979093440923,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
79,459.42181029917,52.516647695195005,511.93845799436497,0.054676363331612354,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]"
80,20.543615007520668,2,22.543615007520668,0.04765501103172787,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
81,0,1,1,0.074152714854201,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0]"
82,24.169035677501757,7.006042121935862,31.17507779943762,0.0018213014101058633,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0]"
83,80.27242300325335,52.37027882657294,132.6427018298263,0.07818973192035722,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]"
84,34.366207126635274,142.64646355410173,177.01267068073702,0.07482430578808791,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
85,589.5620170299264,140.22471461898485,729.7867316489113,0.05726171818654108,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]"
86,11,7.34346213723901,18.34346213723901,0.05658241578102635,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
87,43.310880742980196,15.734786196032367,59.04566693901256,0.041728836924009,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
88,0,2,2,0.05414258508185538,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]"
89,0,1,1,0.002579898948193521,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 0]"
90,59.44178048012551,69.04409057417703,128.48587105430255,0.09357110796509899,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
91,72.43046208644347,73.62193342707617,146.05239551351963,0.06517266459479151,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]"
92,133.64123942334518,32.47300481752192,166.1142442408671,0.07755706396173062,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
93,14.193344017304712,50.25571676737912,64.44906078468384,0.06586906290728928,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]"
94,0,2,2,0.002307060938252753,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
95,68.31045003910464,31.003790475229476,99.31424051433412,0.056995081426626126,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]"
96,248.09251152719617,87.36963261573437,335.4621441429305,0.062119955486841405,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
97,0,3,3,0.015100507936756241,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
98,0,3,3,0.07936974931101276,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]"
99,31.1230595690979,5.1793452068859605,36.30240477598386,0.03408216267177433,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]"
100,0,2,2,0.045375573961363186,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
101,0,1,1,0.0642995273397286,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
102,13.053754640557118,5.577059323879283,18.6308139644364,0.08569766857921318,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
103,1,3,4,0.09225826946248966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
104,0,5.0356876454950585,5.0356876454950585,0.047960193392951794,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
105,0,1,1,0.007499674230976777,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]"
106,33.971080170002516,17.435177350255692,51.40625752025821,0.035922102351441026,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
107,8.02762485285837,4.168746761012501,12.19637161387087,0.046932265087293146,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]"
108,19.060381755465528,21.717002207858986,40.77738396332451,0.055805202894661676,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
109,46.548018382304036,9.8790335712517,56.42705195355573,0.08367825459507083,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 1]"
110,0,1,1,0.01736745373824719,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1]"
111,0,7,7,0.035842988538677206,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]"
112,8.176845261606243,6.069423586992915,14.246268848599158,0.04889588225187583,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
113,0,3,3,0.018409603202832164,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]"
114,0,1,1,0.002285855531518749,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]"
115,2,4,6,0.08093388559287124,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
116,27.166594165708204,6.518844812392855,33.68543897810106,0.05527111922446776,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
117,35.83353851486497,31.166109385113593,66.99964789997856,0.07475900011178477,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
118,0,2,2,0.008728064252100487,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
119,85.41699950104535,36.26049879558731,121.67749829663266,0.044965663678259965,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
120,34.29588606082504,97.8124952177965,132.10838127862155,0.0431367951318368,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
121,2.005811672098318,27.035080572970546,29.040892245068864,0.014065667229720608,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
122,365.04390444414895,439.4797021049938,804.5236065491428,0.09094439743405708,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
123,0,2,2,0.07494085750685339,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
124,24.041005471683313,21.138810572722917,45.17981604440623,0.07905514677609757,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0]"
125,79.45402568603689,38.57193919113416,118.02596487717105,0.0685598441183683,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]"
126,33.488196398545256,26.75580411658218,60.24400051512744,0.09312287003270542,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]"
127,0,1,1,0.05740290964693756,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
128,137.85465286558357,38.63925006836723,176.4939029339508,0.07136352038837218,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
129,0,1,1,0.017525552201805072,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
130,54.517836012699384,48.13135922706006,102.64919523975945,0.08467531976618942,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
131,54.25879930896579,20.478537446318224,74.73733675528402,0.026895149894977793,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
132,163.24546458082438,111.42883094235262,274.67429552317697,0.041248646931304284,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
133,0,6,6,0.02128224591545061,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
134,224.0774750626337,27.071765852671593,251.1492409153053,0.0014928171478735541,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
135,20.345925381012385,37.576937128931405,57.92286250994379,0.08310476851820053,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]"
136,57.56489232507664,33.85043350744469,91.41532583252133,0.030380869302007923,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
137,7.01231553913379,13.346350199048668,20.35866573818246,0.09894472071523858,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
138,0,1,1,0.0981476207600136,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
139,0,2,2,0.021538905290253374,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]"
140,14.023559788690896,14.040987290641922,28.06454707933282,0.004141977436296879,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]"
141,31.362736340651836,12.242730307218084,43.60546664786992,0.09222234415215785,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
142,0,1,1,0.006644283058579364,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
143,48.30970266920576,6.199908340620086,54.509611009825846,0.01908496648273686,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]"
144,48.22632798460407,31.005013958194688,79.23134194279876,0.029565511937507782,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]"
145,48.66125720972023,112.45106083851655,161.11231804823677,0.009242294830109105,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
146,76.0206155854818,65.14167420828863,141.16228979377044,0.050619587438230085,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1]"
147,68.27166972602821,31.854408588626736,100.12607831465495,0.030342189255494617,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]"
148,22.08015632479855,8.274110661544501,30.354266986343053,0.03852637461225197,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
149,60.39119334607139,29.339495656085194,89.73068900215658,0.03320636108870614,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]"
150,167.7355642422504,87.13372776432051,254.8692920065709,0.08468677143520015,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
151,5,6.231041281999202,11.231041281999202,0.09909368660942472,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1]"
152,194.6757907439827,99.03692525519382,293.7127159991765,0.050736834693562105,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
153,203.53990291376286,157.18253246689648,360.72243538065936,0.09728227878608581,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
154,0,1,1,0.07593814505068858,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
155,65.24340238142328,34.00440735729501,99.24780973871829,0.00011376578144697835,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
156,25,7.938769905775125,32.938769905775125,0.0619264677003622,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
157,8,3,11,0.019620349840045376,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]"
158,6,6.0644844373212035,12.064484437321203,0.07831472733682088,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
159,32,10.626227537370555,42.62622753737055,0.08841634769764378,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]"
160,9.018904848053783,12.15245121427709,21.171356062330872,0.08867591943723979,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
161,0,1,1,0.029667316041648822,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
162,0,1,1,0.029692834982116445,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
163,0,4,4,0.06489188423456249,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]"
164,58.0718247741951,12.847884977986347,70.91970975218145,0.09605521201883543,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
165,57.31836561600781,19.467300270894246,76.78566588690205,0.07927026991519842,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
166,14,15.927633972696293,29.92763397269629,0.0949641530849839,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
167,24.060729022056876,5.235809658787108,29.296538680843984,0.08071640054495582,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
168,27.04183150338948,7.4851176622161315,34.526949165605615,0.08679540287400173,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]"
169,173.25456874529283,126.44376157792453,299.69833032321736,0.032846851879252736,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]"
170,0,1,1,0.00105157696201727,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]"
171,12.1344697523689,4,16.1344697523689,0.04721635033813504,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
172,6,2.0000218084973307,8.00002180849733,1.3027677527338577e-05,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
173,23.932713922233617,8.617302501128474,32.550016423362095,0.09186904189096651,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
174,17,9.364402255740249,26.36440225574025,0.03249946145429375,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
175,0,1,1,0.014956729905369781,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
176,15.352522448604565,10.00320882700531,25.355731275609877,0.0027763203834490213,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
177,40.915986078838756,33.30719228039458,74.22317835923334,0.06992717248498154,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
178,32.34268368150969,46.25855057907608,78.60123426058577,0.010110737390718133,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]"
179,70.12229732752884,80.36073315514228,150.48303048267113,0.05452635193119798,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]"
180,42.31829060138863,27.677349248151955,69.9956398495406,0.05569339569338422,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1]"
181,0,1,1,0.007918797134589345,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]"
182,64.29012994452532,3.172448301666268,67.46257824619158,0.03872133757729895,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
183,6,11.15246728712911,17.15246728712911,0.025338364994541257,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
184,3,5.060569081644446,8.060569081644445,0.08198793963004153,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]"
185,0,2,2,0.01959905033268569,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
186,74.4799450518542,24.99212890431496,99.47207395616917,0.06510742465402969,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
187,10.037394104498137,8.22058900013369,18.257983104631826,0.05348307042423622,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
188,15,20.40690212191771,35.40690212191771,0.03073758056597012,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
189,60.0971062731836,42.53421693301793,102.63132320620153,0.0964248654341247,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
190,48.282792405491975,18.23880391366853,66.52159631916051,0.04305715796783763,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]"
191,102.5240410068751,8.45292763245194,110.97696863932704,0.02099878454547524,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
192,9,7.255362488353311,16.255362488353313,0.0792259043711327,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
193,0,1,1,0.08602069574743496,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1]"
194,0,1,1,0.014807569962816403,"[0, 1, 0, 0, 1, 1, 1, 0, 1, 0]"
195,36.23440529733959,25.053031343219757,61.28743664055935,0.08744604392745742,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
196,7,2.020440815302715,9.020440815302715,0.023773623342544764,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]"
197,0,3,3,0.05167341963838276,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
198,3.0151605063920552,24.308877917412296,27.324038423804353,0.09350850076872591,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
199,17.043865716596816,8.179617302564486,25.2234830191613,0.05446411590195993,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
200,101.3823765091635,6.9129241522047895,108.2953006613683,0.06786036129016698,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]"
201,24.20882607687627,3.065124710209898,27.273950787086168,0.01703966985195915,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
202,85.66992236132174,34.71318152306119,120.38310388438293,0.04309915429833047,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]"
203,0,7,7,0.09191619182691829,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]"
204,0,2,2,0.004860516917665952,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
205,467.8463606567032,133.29368030072385,601.1400409574271,0.040576687941628414,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
206,20.056019363462426,33.09876383115591,53.15478319461833,0.08918675454953645,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
207,0,1,1,0.0622979351321975,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
208,12.100023242835698,10.384511794951056,22.484535037786756,0.06838266568010914,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
209,103.81942768320994,29.587829130787277,133.4072568139972,0.08894664266840374,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
210,3,11,14,0.047154355183193025,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
211,0,3,3,0.021464564770765998,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
212,0,3,3,0.014185989608602317,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
213,163.89951205118354,159.92909027683214,323.8286023280157,0.09792029019166865,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]"
214,17.454892014628648,16.138974966670467,33.593866981299115,0.09224971063148008,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
215,8,16.071391785664602,24.071391785664602,0.016342718484660984,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]"
216,218.00136554271137,81.25878991497562,299.260155457687,0.03733942588522468,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
217,0,1,1,0.008775936555626196,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]"
218,30.091254405753606,19.23400059435557,49.32525500010918,0.03971234335557364,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
219,0,2,2,0.017861718215761213,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]"
220,21.04239938370208,10.118540676058707,31.160940059760787,0.0826756352577227,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]"
221,68.33073533163429,61.379209974996684,129.70994530663097,0.09183236150492097,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
222,2,3,5,0.08262983778889443,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
