from,to,w
22,7351,1
22,7365,1.03783857432669
22,7366,1
22,7460,1.0220725016905692
22,7468,1
22,7487,1
22,7493,1.0331087525358538
22,7498,1.0850223554393252
22,7507,1
22,7510,1
22,7547,1.0353160027049106
22,7559,1.03783857432669
22,7562,1.2081785769751845
22,7590,1
22,7607,1.0441450033811384
22,7608,1
22,7645,1.0442571919575063
22,7699,1
22,7732,1
22,7749,1.1976998810838713
22,7768,1.0325278972282073
22,7779,1
22,7800,1.3065544452602589
22,7832,1
22,7916,1.0441450033811384
22,7939,1
22,8002,1.0441450033811384
22,8008,1
22,8014,1
22,8025,1
22,8058,1.044031206983665
22,8067,1
22,8097,1
22,8115,1.0821913927785272
22,8120,1.0974280836164834
22,8179,1
22,8180,1
22,8196,1.033880818126606
22,8293,1
22,8313,1
22,8314,1.1002038349716374
22,8357,1
22,8360,1.0441450033811384
22,8378,1
22,8389,1.0971177815620174
22,8403,1
22,8436,1.2580735622658525
22,8444,1
22,8520,1.0294300022540923
22,8579,1
22,8584,1.0441450033811384
22,8585,1
22,8589,1.0881879712707627
22,8645,1
22,8649,1.0353160027049106
22,8658,1.0993319568045399
22,8680,1
22,8723,1.2413392175125564
22,8736,1
22,8742,1
22,8761,1.1353786102948542
22,8763,1.0407492338902815
22,8786,1
22,8799,1
22,8808,1
22,8813,1.0745233073612148
22,8831,1.0835575543150069
22,8872,1.0441450033811384
22,8878,1
22,8882,1.077399432200255
22,8895,1.0690303847666935
22,8916,1.0499156954942603
22,8920,1.0441450033811384
22,8955,1
22,8966,1
22,8987,1
22,8992,1
22,8999,1
22,9061,1.0726102868969631
22,9069,1
22,9113,1
22,9117,1.0338585477983797
22,9137,1
22,9224,1.0441450033811384
22,9233,1.1777222974414243
22,9242,1.0997798327579955
22,9272,1
22,9371,1
22,9390,1
22,9409,1
22,9437,1
22,9440,1.1729872963953287
22,9515,1.0406846402907304
22,9522,1.026487002028683
22,9527,1.1248026170136063
22,9528,1
22,9555,1.0439496369083856
22,9567,1.0441450033811384
22,9723,1
22,9740,1.033957694908568
22,9750,1
22,9758,1
22,9759,1
22,9764,1
22,9810,1.0401318212555803
22,9833,1
22,9859,1.0203746169451409
22,9915,1.0441450033811384
22,9935,1
22,9976,1
22,9984,1.0294300022540923
22,9990,1.0480774472168652
22,10000,1.1404484947893574
22,10031,1
22,10071,1.0294300022540923
22,10090,1
22,10099,1.07560194320902
22,10104,1
22,10112,1
22,10132,1
22,10160,1.1633035972699224
22,10181,1
22,10230,1
22,10312,1
22,10420,1.0377235042443578
22,10467,1.0441450033811384
22,10526,1
22,10561,1
22,10572,1
22,10577,1
22,10594,1
22,10621,1.0401318212555803
22,10631,1.0821913927785272
22,10636,1
22,10657,1.063510419343143
22,10669,1
22,10677,1
22,10700,1
22,10713,1.052974004057366
22,10751,1
22,10753,1
22,10803,1
22,10828,1
22,10857,1
22,10859,1.0353160027049106
22,10917,1
22,10924,1
22,10949,1
22,10961,1.0933865398991764
22,10995,1
22,11006,1.0974280836164834
22,11069,1
22,11075,1
22,11085,1.03783857432669
22,11128,1
22,11147,1.0924636014308136
22,11171,1
22,11226,1
22,11227,1
22,11255,1
22,11354,1
22,11409,1
22,11430,1.0441450033811384
22,11527,1.0441450033811384
22,11566,1.0441450033811384
22,11605,1
22,11681,1.104564590949451
22,11690,1
22,11696,1
22,11763,1.0392400030054563
22,11764,1.0412020031557292
22,11791,1.0441450033811384
22,11792,1
22,11801,1
22,11868,1
22,11883,1
22,11885,1
22,11889,1
22,11917,1
22,11934,1
22,11964,1
22,11992,1
22,12013,1.0441450033811384
22,12020,1
22,12036,1
22,12039,1
22,12043,1
22,12047,1
22,12119,1.0766835877541152
22,12120,1.03783857432669
22,12190,1
22,12193,1.0903392242012313
22,12211,1
22,12219,1
22,12227,1
22,12233,1
22,12275,1
22,12286,1
22,12287,1
22,12306,1.1080452767051663
22,12316,1
22,12358,1
22,12367,1.0499774587085575
22,12370,1
22,12379,1
22,12401,1
22,12413,1
22,12466,1
22,12504,1.1197966580024072
22,12536,1
22,12539,1.0392400030054563
22,12573,1.0220725016905692
22,12598,1
22,12622,1
22,12643,1
22,12664,1.0440646597521634
22,12676,1
22,12705,1.0441450033811384
22,12733,1
22,12747,1
22,12748,1.0353160027049106
22,12798,1
22,12876,1
22,12918,1
22,12969,1
22,13000,1
22,13001,1
22,13016,1
22,13095,1
22,13104,1
22,13139,1
22,13203,1
22,13209,1
22,13244,1
22,13246,1
22,13251,1.192740612982271
22,13259,1.0392400030054563
22,13266,1.0407492338902815
22,13290,1
22,13296,1.0441450033811384
22,13316,1
22,13317,1
22,13332,1.0392400030054563
22,13355,1.0252257162177933
22,13398,1.033957694908568
22,13414,1
22,13417,1.0776708883396238
22,13449,1
22,13458,1
22,13486,1
22,13518,1
22,13586,1
22,13601,1
22,13653,1.1516808670051395
22,13659,1
22,13672,1
22,13696,1
22,13731,1
22,13801,1.0392400030054563
22,13824,1
22,13843,1
22,13929,1
22,13955,1
22,13967,1
22,13999,1.0391209920545166
22,14017,1.0331087525358538
22,14039,1
22,14044,1.0481581855066964
22,14045,1.0176580013524554
22,14059,1
22,14148,1
22,14158,1
22,14199,1
22,14251,1
22,14281,1
22,14286,1
22,14346,1
22,14358,1
22,14384,1
22,14389,1
22,14400,1
22,14401,1.0353160027049106
22,14423,1
22,14425,1
22,14431,1.0441450033811384
22,14451,1
22,14454,1
22,14461,1
22,14514,1
22,14540,1
22,14578,1
22,14643,1
22,14670,1.0392400030054563
22,14688,1.03783857432669
22,14725,1
22,14848,1.0407492338902815
22,14849,1
22,14887,1
22,14922,1
22,14958,1
22,14988,1
22,15020,1
22,15023,1
22,15039,1
22,15064,1.0441450033811384
22,15094,1
22,15139,1
22,15145,1
22,15159,1.0809743448576798
22,15199,1.1301284695748237
22,15211,1
22,15213,1
22,15279,1
22,15306,1
22,15364,1
22,15380,1
22,15447,1
22,15459,1.0441450033811384
22,15464,1
22,15509,1
22,15519,1
22,15672,1.043861994127715
22,15719,1
22,15773,1.03783857432669
22,15830,1
22,15845,1
22,15867,1
22,15877,1
22,15880,1
22,15913,1
22,15915,1.0294300022540923
22,15936,1
22,15976,1
22,16002,1
22,16037,1
22,16055,1
22,16069,1
22,16076,1
22,16088,1
22,16113,1
22,16125,1.0441450033811384
22,16136,1
22,16164,1
22,16191,1
22,16192,1
22,16194,1
22,16226,1
22,16229,1
22,16262,1
22,16283,1
22,16297,1
22,16303,1
22,16314,1
22,16483,1
22,16486,1
22,16494,1
22,16509,1
22,16517,1
22,16529,1.0441450033811384
22,16631,1
22,16646,1.0441450033811384
22,16662,1
22,16743,1
22,16751,1
22,16800,1
22,16813,1
22,16844,1
22,16867,1
22,16874,1
22,16891,1
22,16958,1
22,17001,1
22,17013,1
22,17051,1
22,17062,1
22,17094,1
22,17162,1
22,17180,1
22,17194,1
22,17213,1.0441450033811384
22,17241,1
22,17272,1
22,17305,1
22,17330,1
22,17346,1
22,17409,1
22,17503,1
22,17558,1
22,17577,1
22,17590,1
22,17601,1.03783857432669
22,17607,1.0392400030054563
22,17623,1
22,17634,1
22,17657,1
22,17682,1
22,17708,1
22,17746,1.0441450033811384
22,17762,1
22,17787,1
22,17844,1
22,17954,1
22,18012,1
22,18015,1
22,18030,1
22,18048,1
22,18064,1
22,18077,1
22,18086,1
22,18149,1
22,18225,1
22,18230,1.0441450033811384
22,18245,1
22,18327,1
22,18371,1
22,18389,1
22,18400,1
22,18442,1
22,18461,1
22,18495,1
22,18503,1
22,18509,1
22,18628,1
22,18646,1
22,18668,1
22,18717,1
22,18718,1
22,18721,1
22,18745,1
22,18759,1
22,18775,1
22,18820,1
22,18835,1
22,18838,1
22,18841,1
22,18863,1
22,18884,1
22,18897,1
22,18946,1
22,18950,1
22,18954,1
22,19041,1
22,19069,1.0353160027049106
22,19084,1
22,19170,1
22,19239,1.0294300022540923
22,19246,1
22,19349,1
22,19352,1
22,19380,1
22,19392,1
22,19474,1
22,19534,1
22,19540,1
22,19568,1
22,19587,1
22,19743,1
22,19822,1
22,19834,1
22,19877,1
22,19880,1
22,19900,1
22,19913,1
22,19998,1
23,2,1.1547822066945825
23,3,1.2279453788202495
23,5,1.249546898848743
23,26,1.1595186236915345
23,41,1.625969458649482
23,56,1.169717573836661
23,75,1.1061215792703147
23,80,2.682517841576582
23,123,1.6261952447463996
23,136,1.4614492261675167
23,141,1.3897185680148576
23,241,1.043414129521023
23,316,1.1884458435158487
23,378,1.0758229081109836
23,428,2.425502394752004
23,438,1.4335784569637473
23,475,1.1328890620976513
23,531,1
23,532,1.3618701765888717
23,588,1
23,589,1.030323700680862
23,599,1.2285149814145417
23,634,1
23,661,1.0350833223628892
23,666,1.1270377358069368
23,725,1.0330833440737743
23,738,1
23,903,1.2983838139728945
23,943,1.0282552264699933
23,954,1.3746154280767238
23,1034,1
23,1314,1.0323562684216223
23,1421,1.2557240979667734
23,1423,1
23,1451,1.0301164526466227
23,1729,1.0353776507943393
23,1755,1
23,1858,1
23,1987,1.2723258889892703
23,2071,1.065834942764104
23,2232,1
23,2244,1
23,2273,1.0321615007221265
23,2444,1
23,2521,1
23,2545,1.0449049926644574
23,2650,1
23,2881,1.0427945732655166
23,2887,1.0382377968896674
23,2966,1
23,3239,1
23,3333,1
23,3444,1
23,3474,1
23,3485,1.0404316009078163
23,3535,1
23,4177,1.1730944243044719
23,4225,1
23,4439,1
23,4547,1.0212265904766036
23,4864,1
23,4969,1
23,5760,1
23,5883,1
23,5938,1
23,6569,1
23,6712,1
23,6920,1.0353401886943974
23,7036,1.0941575164465063
23,7044,1
23,7168,1
23,7310,1
23,7498,1
23,7872,1
23,8045,1
23,8081,1
23,8269,1
23,8278,1
23,8332,1
23,8504,1
23,8634,1
23,8659,1
23,8796,1
23,8998,1.0234723836796291
23,9763,1
23,10190,1
23,10233,1
23,10260,1
23,10601,1
23,10754,1
23,10801,1
23,11170,1
23,12593,1
23,13109,1
23,13120,1
23,13643,1
23,14702,1
23,14747,1
23,15310,1
23,15569,1
23,16281,1
23,17225,1
23,17863,1
23,18173,1
23,18346,1
23,18523,1
23,19128,1
23,19627,1
23,19646,1
24,19,1.0108949192667378
24,22,2.9363191906088146
24,26,1.0136612130164278
24,56,1.016150215499008
24,59,1
24,81,1.1089757287327273
24,235,1.0295751053863866
24,305,1.0284660524548808
24,360,1.0276465798811443
24,490,1
24,582,1.0138193308659187
24,2796,1
24,2935,1
24,3476,1
24,3585,1
24,3721,1
