nid,Is,Os,S,V,D
16802,0,3,3,0.3576554781619048,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]"
16803,0,1,1,0.08569142741734867,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
16804,1,3,4,0.5555221682859802,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]"
16805,3,4.270033104338241,7.270033104338241,0.27618459214158586,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
16806,0,1,1,0.076210659866767,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]"
16807,0,2,2,0.32124954992736965,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]"
16808,0,1,1,0.043010538812273735,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]"
16809,1,2,3,0.025917754990026493,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]"
16810,3,5,8,0.2033467086486734,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]"
16811,0,2,2,0.07306880968703927,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]"
16812,1,2,3,0.041955661655065396,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]"
16813,1,3,4,0.3445697155819202,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]"
16814,0,1,1,0.08933180373755287,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
16815,0,1,1,0.051897593410375975,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
16816,1,2,3,0.07276830665383144,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
16817,1,4,5,0.2893138396347379,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]"
16818,0,1,1,0.006575006175361442,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
16819,1,2,3,0.23278284333595897,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
16820,4,5,9,0.5458370944896864,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]"
16821,1,2,3,0.02218581999995145,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]"
16822,4,4,8,0.4707795333935414,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
16823,1,2,3,0.13423891888723188,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
16824,1,4,5,0.06731165759336027,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
16825,2,3,5,0.5766265236918351,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]"
16826,0,1,1,0.03924397491416173,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
16827,1,2,3,0.01935609619921211,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
16828,1,3,4,0.3636645637137338,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]"
16829,1,4,5,0.5800196640599142,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]"
