from,to,w
22,18735,1
22,18748,1
22,18789,1
22,18863,1
22,19113,1.2657543243130793
22,19115,1
22,19266,1
22,19640,1
22,19779,1
22,19854,1
23,9,2.6578464379831717
23,16,1.902857164509719
23,5,1.7545441938981583
23,6,1.466436893948096
23,65,14.696459049372468
23,169,2.0773498499585616
23,250,1
23,1109,1
23,1197,1
23,1358,1
23,1552,1
23,1602,1
23,1836,1
23,2602,1
23,2653,1
23,2753,1
23,3254,1
23,3710,1
23,3857,1
23,3937,1
23,4533,1
23,4822,1
23,4835,1
23,5048,1
23,7910,1
23,10064,1
23,10311,1
23,10694,1
23,10803,1
23,12004,1
23,12058,1
23,12728,1
23,14914,1
23,17567,1
23,18652,1
24,7,1
25,6,7.421271737679504
25,7,9.905560530988202
25,227,4.2086150487077285
25,1162,1.276521049191595
25,2069,1
25,2401,1.3070668690327836
25,4696,1
25,6501,1
25,7413,1
25,7475,1.63860270898623
25,7790,1.1648672194122645
25,7832,1
25,9957,1.2686835104036855
25,10840,1
25,10914,1
25,10940,1
25,11110,1
25,11531,1
25,12404,1
25,15362,1
25,15694,1
25,15960,1
26,5,1
26,22,1
26,10782,1
27,7,1.1243197144494872
27,11,1.2317889930614934
27,34,1
27,60,1.0475026056585375
27,837,1.039449629255111
28,1,1
29,5,1.0656525902904497
29,11,1.9829564810272828
29,2,1.2198638688901402
29,6,1.208229611236358
29,542,1.0584108869540971
29,941,1
29,1009,1
29,1439,1
29,1508,1.0429630587553602
29,2923,1
29,3311,1
29,4805,1.0400531796256667
29,5896,1.051761152347331
29,6237,1
29,7769,1
29,8837,1
29,9135,1
29,10431,1
29,10704,1
29,15437,1
30,29,36.34298199943315
30,6,10.87711011274607
30,2,6.634830024298564
30,32,1
30,62,9.49020858171787
30,391,1.2356637975739355
30,552,21.834057698309095
30,594,1.7539130916504733
30,626,4.724170157706757
30,837,8.632902773347073
30,931,1.6107560032824089
30,976,1.2304200275032022
30,1046,2.94926901698601
30,1303,11.11718535956021
30,1412,1.2356637975739355
30,1633,1.4617882907954844
30,1759,3.9346745704735855
30,1875,2.0182299168731066
30,2030,1.5467576522356985
30,2122,1.6817730258226071
30,2263,1
30,2389,2.0891907454341525
30,2446,1
30,2894,1
30,2984,1
30,3032,1.6695086741529244
30,3160,1.2199528777356732
30,3692,1.7077862904904892
30,3694,1.149435115669128
30,3933,1
30,4442,1
30,4700,2.994864899006868
30,4703,1.3436763714619895
30,4766,1.241386039023528
30,4847,1
30,4924,1.1832940647797277
30,5055,1.1073852941536935
30,5069,1
30,5554,1
30,5865,1
30,5935,1
30,6078,1
30,6355,1
30,6414,1.736946607275824
30,7003,1.5229739079413314
30,7115,1.5258922285108163
30,7247,1
30,7256,1.946839665292059
30,7377,1
30,7386,1
30,7389,1.2749410971695916
30,7508,1.5147815246873761
30,7593,1
30,7625,1.335623338353565
30,7677,1
30,7705,1
30,7736,1
30,8313,1
30,8430,1
30,8451,2.107498626279634
30,8602,1
30,8718,1.5497603087182459
30,8924,1.2199528777356732
30,9417,1.2749410971695916
30,9587,1
30,9759,1.2749410971695916
30,9985,1.2062058228771937
30,10184,1
30,10240,1
30,10425,1.3142183967652474
30,10983,1
30,11060,1
30,11357,1
30,11472,1
30,11841,1
30,11927,1.2443920863729703
30,11941,1
30,11981,1
30,12089,1
30,12114,1
30,12148,1
30,12296,1
30,12330,1.2199528777356732
30,12388,1
30,12400,1
30,12516,1.3142183967652474
30,12571,1
30,13141,1
30,13174,1
30,13440,1
30,13468,1.1832940647797277
30,13560,1.587675825631287
30,13593,1
30,13733,1
30,13777,1.2749410971695916
30,13900,1
30,14177,1
30,14207,1
30,14436,1
30,14438,1
30,14517,1
30,14568,1
30,14866,1
30,15416,1
30,15489,1
30,15859,1
30,16525,1
30,16676,1
30,16716,1
30,16774,1
30,16809,1
30,16843,1
30,16966,1
30,17816,1
30,18088,1
30,18094,1
30,18589,1
30,18714,1
30,18756,1
30,18785,1
30,18834,1
30,19724,1
30,19941,1
31,22,1
32,25,1
32,7,1.04807674269211
33,3,1
33,68,1
34,22,1.7478774250238458
34,7,1
34,222,1.0326146463207648
34,997,1
35,10,1
35,1,1.4681392934183168
35,22,1
35,118,1
35,871,1
35,880,1
35,2119,1
35,2251,1
35,2739,1
36,34,1
37,7,1
37,4,1
37,108,1
37,244,1
38,5,1
38,22,1
38,48,1
38,202,1
38,3254,1
39,10,1
40,3,1
40,30,6.902231775675028
40,23,1
40,6,1
40,105,1
40,114,1
40,126,1
40,426,1.328169024657695
40,1768,1
40,2956,1
40,3965,1
40,4406,1
40,5813,1
40,6520,1
40,7607,1
40,7661,1
40,9565,1
40,10120,1
40,12803,1
41,19,1
42,25,1
42,510,1
42,734,1
42,3880,1
43,3,1
43,25,1
43,9,1
43,6515,1
44,8,1
45,10,1
46,16,1
46,22,1
46,424,1
47,10,1.575724867607541
47,23,1
47,11,1.464748109451781
47,1,1
47,1304,1
48,11,1.3042053393903044
48,22,2.053331906699145
48,174,1.1070347275988714
48,2554,1
49,8,1
49,25,10.991290815462362
49,22,10.012683891730642
49,99,1.8908931754764664
49,226,1
49,366,1
49,452,1
49,540,1
49,551,1.4820414107784614
49,711,1
49,874,1
49,1347,1
49,1684,1
49,1816,1
49,2043,1
49,2084,1
49,2540,1
49,3137,1
49,4106,1
49,4312,1
49,4593,1
49,5071,1
49,5240,1
49,6212,1
49,6291,1
49,6632,1
49,6727,1
49,7796,1
49,8183,1
49,9929,1
49,10682,1
49,11191,1
49,11371,1
49,11433,1
49,11671,1
49,11788,1
49,12945,1
49,13411,1
49,15090,1
50,3,1
50,58,1
51,3,1
52,23,1
52,4,1.4041137118172524
52,1,1
52,55,1.4722640363379713
52,66,1
52,67,1
52,201,1
52,484,1
52,541,1
52,953,1
52,1585,1
52,3024,1
52,4475,1
52,5976,1
52,16188,1
53,10,1
54,7,1
54,2183,1
55,4,2.667332492663813
55,5,3.2764309551534536
55,8,2.7916050034645683
55,73,4.2183274405679745
55,570,2.0096317968444604
